-0.21710189	-0.07973231	-0.07782237	-0.032043267	0.089667805	0.0093718	0.11067355	0.022799227	-0.059683375	-0.027348466	0.018642094	0.33509648	-0.118812665	-0.005747682	-0.056742303	-0.07553469
-0.24178742	-0.06883379	-0.0963178	0.025531564	0.07870508	0.034828685	0.1817184	-0.006865427	0.030409941	-0.06732028	0.032280948	0.39579988	-0.16882482	0.01814923	-0.022836903	0.004347513
-0.24568427	-0.1533251	-0.079956055	0.039197195	0.083781295	0.03230297	0.17980856	-0.016390258	0.03636277	-0.1145672	0.07478828	0.4589622	-0.15446748	-0.083740294	-0.050496906	-0.0054674353
-0.20851067	-0.09137447	-0.08734662	-0.03645714	0.061187074	0.02887095	0.12767956	-0.027190987	0.032921284	-0.048371047	0.01040188	0.3795929	-0.09452997	-0.034394402	-0.08667688	-0.038058735
-0.23862462	-0.05350381	0.0054477546	-0.07857084	0.011502624	-0.03824483	0.21870396	0.0382293	-0.008279273	-0.020192953	0.020628799	0.448738	-0.12900056	-0.007565964	-0.059146322	-0.048452497
-0.15834779	-0.08318085	-0.1379786	-0.02001934	0.11404455	0.066570684	0.11639824	0.035292946	-0.02249821	-0.06881986	-0.013550331	0.3508739	-0.1545064	-0.058928054	-0.09356723	-0.038271353
-0.23133044	-0.12967977	-0.07909263	-0.005424157	0.07729179	0.035773054	0.13854788	-0.0016446295	-0.034150235	-0.04692112	-0.0054246914	0.40253755	-0.11509634	-0.057026055	-0.010803887	0.013653045
-0.15849581	-0.0654293	-0.033397716	-0.0038677582	0.0638665	-0.028801883	0.09011704	0.054224435	0.02684091	-0.021857172	-0.011461931	0.31747514	-0.1685434	0.011936912	-0.11342955	-0.03887426
-0.1792975	-0.04940889	-0.081870876	-0.0014102482	0.060296454	0.015307846	0.12827627	0.04230414	-0.048122298	0.0031622623	0.01819673	0.4068932	-0.082781754	0.009192953	-0.009517864	0.016404731
-0.17083402	-0.18192089	-0.10258563	0.008972409	0.1860217	0.10483814	0.041992676	-0.11944976	0.06811085	-0.12752119	0.028780626	0.46172795	-0.18911214	-0.10886558	0.018336538	-5.2111454e-06
-0.15717301	-0.077849336	-0.12318311	0.022793291	0.12350257	0.040113866	0.10963784	-0.005504699	-0.007959466	-0.06750073	0.018492218	0.3570727	-0.12550089	-0.07721533	-0.056267742	-0.017478473
-0.18222688	-0.08724801	-0.0857965	0.00015283603	0.09608886	0.03812592	0.15605727	0.028320434	0.048946727	-0.028874392	0.04126201	0.55176264	-0.1810576	-0.022834668	-0.09602035	-0.05866464
-0.05578472	-0.07746531	-0.05248066	-0.038960744	0.08302296	0.07018678	0.08898031	0.015909178	0.016649628	-0.06664752	0.03658674	0.30125546	-0.1612235	-0.06027095	-0.06901894	-0.02289327
-0.104501545	0.008539681	-0.049712177	-0.10616769	0.002718667	-0.026880983	0.1034114	0.10132443	-0.03474789	-0.0030767322	-0.020970285	0.3070098	-0.023193358	0.06323118	-0.13032055	-0.09689151
-0.12596329	-0.07274221	-0.105305076	-0.010559415	0.13431449	0.064288184	0.12849715	-0.020824308	0.04041479	-0.061063807	0.04049252	0.3070224	-0.18493019	-0.006875642	-0.0069107814	-0.016152928
-0.2327283	-0.03995265	-0.023229524	-0.09830126	0.0610947	-0.0221843	0.14636308	0.01020409	-0.016880421	0.036346387	-0.010509019	0.32377765	-0.08274502	-0.012818951	-0.09133323	-0.027220372
-0.19277778	-0.07188655	-0.078444615	0.034462444	0.05422095	0.017571054	0.103107914	0.034021	0.0017882707	-0.0054658605	0.032832425	0.29033428	-0.10901037	-0.023314308	-0.045616876	-0.07184131
-0.115063384	-0.060950466	-0.047598545	0.022529714	0.06673805	0.026214952	0.15958197	0.030586515	0.033395007	-0.036106613	-0.021183223	0.4372935	-0.22406614	0.015514079	-0.0433548	-0.065867074
-0.10855529	-0.069288574	-0.062764235	0.046031214	0.09154213	0.048367307	0.060102332	-0.019443993	0.031648587	-0.011528058	0.0055799726	0.22157814	-0.08684765	-0.009663131	-0.07609707	0.009432001
-0.14546303	-0.066672765	-0.10935124	-0.012797743	0.122364566	0.04189812	0.054405317	0.0146248955	0.07229893	-0.08831545	0.021074323	0.2639105	-0.14021988	0.0074225734	0.010258577	-0.037516166
-0.15055604	0.024326202	0.00019672708	0.0026404692	0.026758783	-0.06706627	0.14900132	0.06396115	-0.050560437	-0.013596245	-0.0341412	0.2303449	-0.059778903	0.017295325	-0.0585986	-0.03528998
-0.16142489	-0.024292558	-0.016251702	-0.06627191	0.08388744	-0.032593273	0.1523967	-0.041849576	0.009391959	-0.04306537	0.023407444	0.39674887	-0.12905002	-0.042968266	-0.075162135	-0.0048670396
-0.10413962	-0.19682279	-0.16154027	0.14064726	0.13741395	0.06024757	0.06894618	-0.058562465	0.07705484	-0.09189954	0.057407267	0.28733674	-0.20073637	-0.10924594	0.014851898	0.052523248
-0.19930245	0.016685145	-0.017562099	-0.04900816	-0.012118661	-0.101692565	0.1414304	0.052970562	-0.08248621	0.065194234	-0.08586008	0.4291848	-0.086792514	0.0693724	-0.082177915	-0.12516302
-0.11700355	0.0029673537	-0.06641633	0.015058795	0.05041411	-0.037717164	0.10031036	0.033475593	-0.015480536	0.0015965515	-0.036856607	0.253443	-0.092525624	-0.017149901	-0.0848757	-0.017835915
-0.09847531	-0.057351004	-0.077462584	-0.042331595	0.030717034	0.04255777	0.041392297	0.041363712	0.01769909	-0.003051048	0.018795291	0.18961759	-0.06153988	-0.037134096	0.0030913502	-0.015498835
-0.15057202	-0.06669323	-0.038119227	-0.033692807	0.031371623	0.055403393	0.08800084	-0.006289965	0.062954836	-0.03840582	0.04457781	0.25384313	-0.03604218	-0.003302272	-0.031628683	-0.026947819
-0.1786278	-0.02057147	-0.083312325	-0.022319708	0.095262796	0.014085425	0.12856197	0.031018514	-0.012317292	-0.04325415	-0.057959873	0.3325318	-0.07688091	-0.012734286	-0.14617728	-0.088992864
-0.101488054	-0.09723756	-0.03893341	-0.05373944	0.042771813	-0.02239402	0.103545755	0.05898721	-0.022503167	-0.0034130928	-0.015092939	0.2939504	-0.118900634	0.03577996	-0.09061628	-0.03674876
-0.17881271	-0.071935795	-0.04520084	-0.03627568	0.043450337	0.0048074406	0.1329377	0.037265807	0.04902632	-0.071131416	-0.00034011866	0.31579217	-0.15548515	-0.003906975	-0.02597413	0.0010733211
-0.124915466	-0.02187894	-0.053974684	-0.0066201948	0.029758153	-0.007653872	0.11799151	0.01009115	0.0053807558	0.020890921	0.027233878	0.24881525	-0.10604927	-0.041538883	-0.08089029	-0.061074473
-0.14636527	-0.008692336	-0.062309742	-0.018698752	0.045497157	-0.015830627	0.1607982	0.069048285	-0.041122843	-0.03180815	-0.033817653	0.36643326	-0.095709145	-0.029231815	-0.06847158	-0.03455653
-0.15753667	-0.019909423	-0.049626026	-0.055928297	0.05456459	0.010150973	0.083531134	0.0004758449	-0.036004703	0.018991228	0.013295146	0.3202432	-0.075182	0.018852875	-0.042903677	0.008086554
-0.0100298645	-0.108268075	-0.06895417	-0.038661197	0.12816107	0.04362809	0.06296683	-0.0026683388	0.013683572	-0.0029995563	-0.015715277	0.21262583	-0.13864534	0.0149408225	-0.04202539	-0.044510234
-0.14408077	0.006338748	0.01314123	-0.014497674	0.028761677	-0.09230373	0.10933138	0.047982723	-0.027076086	0.009110229	-0.093307726	0.19194356	-0.02532245	-0.0009991184	-0.081471846	-0.018238934
-0.058470406	-0.033596195	-0.09357219	0.06914085	0.11317442	0.045547314	0.06309542	-0.06363548	-0.0048542335	-0.05430443	0.05175142	0.12859623	-0.03506361	-0.039354682	0.06711809	0.016945027
-0.030978972	-0.018058654	-0.0014985234	0.0021501274	0.09071806	-0.012861221	0.101199046	0.05042694	-0.020814441	-0.08222692	0.054898564	0.16040069	-0.15659565	0.018664034	-0.08538293	-0.02735589
-0.13043526	-0.105254315	-0.077801205	0.025063187	0.099865876	0.036878437	0.11446964	-0.006894842	0.021168577	-0.10783336	0.062393125	0.28948176	-0.10316622	-0.09371209	-0.009989068	0.050952304
-0.06570527	-0.09675235	-0.051786143	-0.029878195	0.06014388	-0.032482695	0.11051181	0.02524283	0.031201221	-0.06917796	-0.027826192	0.29009464	-0.15865444	0.00076960144	-0.10941087	-0.07020725
-0.07048232	-0.0062373052	0.022576302	-0.003750465	-0.049879648	-0.04590036	0.011357839	0.011020938	0.041655257	0.043121316	0.02584493	0.004162994	0.019182429	-0.05032977	0.038087852	-0.008059155
-0.070847936	-0.022240903	-0.01541091	-0.061704833	-0.006445769	-0.031660058	0.060128313	0.09868842	0.013037608	0.0045577404	-0.054488238	0.21945404	-0.07032578	0.0062760827	-0.07020196	-0.047930956
-0.078115195	-0.058489606	-0.03746759	-0.024902983	0.09143013	0.04711039	0.041222733	-0.0057370695	-0.008712463	-0.002640064	-0.009372357	0.16432479	-0.14162561	-0.027996032	-0.050108742	0.02797324
-0.113129795	-0.0158205	-0.03695738	-0.07362804	0.02609027	-0.0684519	0.14432721	0.08765234	-0.0916676	0.05379622	-0.09852932	0.42099297	-0.114055514	0.053838074	-0.106207386	-0.092547044
-0.009706098	0.00909172	-0.021313913	0.0061289943	0.051924158	-0.06548991	0.0660102	0.07107587	0.00077651656	-0.022739258	-0.05323726	0.122704655	-0.10085058	-0.02274243	-0.11002071	-0.0061626346
-0.13297932	0.027082425	-0.013831787	0.0015442325	0.047401614	0.011220343	0.12761663	0.04683747	0.0036868383	0.038087517	0.031800594	0.21964206	-0.061499342	-0.0067446525	-0.086103484	-0.02411955
-0.13351876	0.0021932796	0.0026901648	-0.05247765	0.0065694926	0.004805384	0.09082325	0.007463533	0.0024435874	0.012064097	-0.018948428	0.24132422	-0.085444435	0.0059809317	-0.046965517	-0.021486685
-0.061046615	-0.048238996	-0.094288245	0.09037121	0.08195555	0.059298147	-0.025250606	-0.092553526	0.08558442	-0.06284142	0.100898996	0.26082012	-0.09672236	-0.076405846	0.050079167	0.038205937
